arquivo,numero,codigo_ocorrencia,join,fatal,n_fatalidades,nivel_dano,h_total,h_tipo,h_total_30d,h_total_24h,idade_pic,fonte_horas,tipo_operacao,fase_voo,motor_tipo,motor_qtd,pmd,assentos,ano_fabricacao,fabricante,modelo,tipo_ocorrencia,tipo_icao,uf,ano_ocorrencia,meteo,total_recomendacoes,fator_humano,fator_operacional,fator_material,n_fatores
pt_vaq_12_03_13_3.pdf,A-052/CENIPA/2013,47142,numero,1,10,SUBSTANCIAL,1300.0,70.0,31.67,1.08,,tabela,TÁXI AÉREO,CIRCUITO DE TRÁFEGO,TURBOÉLICE,2,3629,10,1986,EMBRAER,EMB-820C CARAJA,PERDA DE CONTROLE EM VOO,LOC-I,PA,2013,,3,1,1,0,13
pt_vch_11_04_07.pdf,A-005/CENIPA/2012,28935,numero,0,0,SUBSTANCIAL,18650.0,1588.0,23.0,0.0,,tabela,TÁXI AÉREO,APROXIMAÇÃO FINAL,TURBOÉLICE,2,3629,10,1986,EMBRAER,EMB-820C CARAJA,PERDA DE CONTROLE NO SOLO,LOC-G,BA,2007,,5,1,1,0,9
pt_vda_04_07_10.pdf,A-021/CENIPA/2011,41749,numero,0,0,SUBSTANCIAL,3200.0,250.0,1.17,,,tabela,PRIVADA,DECOLAGEM,PISTÃO,2,2155,6,1986,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,EXCURSÃO DE PISTA,RE,PE,2010,VMC,1,1,1,0,7
pt_vif_23_11_09.pdf,A-064/CENIPA/2011,38841,numero,0,0,SUBSTANCIAL,2800.0,1200.0,,3.0,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1633,7,1989,NEIVA,EMB-720D,POUSO EM LOCAL NÃO PREVISTO,OTHR,MT,2009,,7,0,1,0,3
pt_vir_31_01_08.pdf,A-003/CENIPA/2010,31456,numero,0,0,SUBSTANCIAL,14000.0,120.0,48.0,3.5,,tabela,TÁXI AÉREO,POUSO,PISTÃO,2,2155,6,1988,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PERDA DE CONTROLE NO SOLO,LOC-G,MS,2008,,2,0,1,0,3
pt_vlc_15_05_07.pdf,A-006/CENIPA/2012,29255,numero,1,2,DESTRUÍDA,111.0,,,,,narrativa,PRIVADA,CIRCUITO DE TRÁFEGO,PISTÃO,2,2155,7,1989,EMBRAER,EMB-810D,VOO CONTROLADO CONTRA O TERRENO,CFIT,SP,2007,VMC,3,1,1,0,6
pt_vlq_07_12_04.pdf,A-030/CENIPA/2013,47011,numero,0,0,SUBSTANCIAL,5000.0,,15.5,2.5,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1542,4,2007,CIRRUS DESIGN,SR22,EXCURSÃO DE PISTA,RE,GO,2013,,0,0,0,0,0
pt_vmg_07_03_11.pdf,A-025/CENIPA/2011,44078,numero,0,0,SUBSTANCIAL,350.0,250.0,15.0,,,tabela,PRIVADA,SUBIDA,PISTÃO,1,1633,7,1990,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,FALHA DO MOTOR EM VOO,SCF-PP,AC,2011,,2,0,1,0,2
pt_vmy_28_10_09.pdf,A-030/CENIPA/2012,38677,numero,0,0,SUBSTANCIAL,4000.0,800.0,8.0,0.87,,tabela,PRIVADA,CIRCUITO DE TRÁFEGO,PISTÃO,1,1633,7,1991,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,FALHA DO MOTOR EM VOO,SCF-PP,PA,2009,,2,0,1,0,2
pt_vno_31_01_12.pdf,A-078/CENIPA/2013,45417,numero,0,0,SUBSTANCIAL,,,,,,narrativa,PRIVADA,POUSO,PISTÃO,2,2155,6,1990,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,POUSO BRUSCO,ARC,MT,2012,VMC,0,0,0,0,0
pt_vpn_22_04_13.pdf,A-035/CENIPA/2013,47661,numero,1,1,SUBSTANCIAL,2910.0,2000.0,30.0,1.08,,tabela,TÁXI AÉREO,DECOLAGEM,PISTÃO,1,1633,7,1994,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,COLISÃO COM OBSTÁCULOS NO SOLO,GCOL,AM,2013,,2,0,1,0,2
pt_vqf_22_05_11.pdf,A-091/CENIPA/2012,44539,numero,0,0,LEVE,550.0,200.0,30.0,1.75,,tabela,PRIVADA,DESCIDA,PISTÃO,2,2155,6,1992,EMBRAER,EMB-810D,PANE SECA,FUEL,GO,2011,,3,0,1,0,3
pt_vsx_11_01_09.pdf,A-016/CENIPA/2010,37180,numero,0,0,SUBSTANCIAL,3800.0,2300.0,22.0,2.0,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,2,2155,6,1998,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,COM TREM DE POUSO,SCF-NP,RS,2009,,7,0,1,0,3
pt_vts_03_12_14.pdf,A-192/CENIPA/2014,52817,numero,0,0,SUBSTANCIAL,650.0,210.0,,,,narrativa,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,2011,EMBRAER,EMB-202,FALHA DO MOTOR EM VOO,SCF-PP,MG,2014,,0,0,1,0,1
pt_vyn_05_01_13.pdf,A-003/CENIPA/2013,46855,numero,1,1,DESTRUÍDA,2000.0,1200.0,27.0,4.5,,tabela,AGRÍCOLA,POUSO,PISTÃO,1,1800,1,2012,EMBRAER,EMB-202A,PANE SECA,FUEL,MT,2013,,1,1,1,0,6
pt_vzt_31_01_14_2.pdf,A-021/CENIPA/2014,50799,numero,0,0,SUBSTANCIAL,2400.0,1900.0,,,,narrativa,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,2013,EMBRAER,EMB-202A,FALHA DO MOTOR EM VOO,SCF-PP,MG,2014,,0,0,1,0,2
pt_wbj_22_06_12.pdf,A-124/CENIPA/2013,49123,numero,0,0,SUBSTANCIAL,,,,,,narrativa,INSTRUÇÃO,DECOLAGEM,PISTÃO,1,757,2,1977,CESSNA AIRCRAFT,152,FALHA DO MOTOR EM VOO,SCF-PP,PR,2013,,0,0,1,0,2
pt_wcf_09_04_11.pdf,A-089/CENIPA/2012,44377,numero,0,0,SUBSTANCIAL,385.0,23.0,1.75,1.75,,tabela,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,794,2,1994,PIPER AIRCRAFT,PA-18-150,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2011,,11,0,1,0,5
pt_wcu_11_01_11.pdf,A-072/CENIPA/2012,43657,numero,0,0,SUBSTANCIAL,1200.0,600.0,63.25,6.25,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1905,1,1975,CESSNA AIRCRAFT,A188B,PERDA DE CONTROLE EM VOO,LOC-I,RS,2011,,3,0,1,0,3
pt_wdi_09_05_13.pdf,A-094/CENIPA/2013,48053,numero,0,0,SUBSTANCIAL,370.0,,,,,narrativa,PRIVADA,APROXIMAÇÃO FINAL,PISTÃO,1,1724,6,1979,CESSNA AIRCRAFT,210N,FALHA DO MOTOR EM VOO,SCF-PP,MS,2013,VMC,1,0,0,0,0
pt_whf_15_07_08x.pdf,A-048/CENIPA/2010,33315,numero,0,0,SUBSTANCIAL,4300.0,2811.0,37.0,0.0,,tabela,TÁXI AÉREO,POUSO,JATO,2,7303,10,1993,BEECH AIRCRAFT,400A,POUSO ANTES DA PISTA,USOS,SP,2008,,2,1,1,0,7
pt_wig_26_02_07.pdf,A-049/CENIPA/2010,44759,numero,0,0,SUBSTANCIAL,1420.0,600.0,58.0,0.17,,tabela,TÁXI AÉREO,DECOLAGEM,PISTÃO,2,2073,7,1981,EMBRAER,EMB-810C,FALHA DO MOTOR EM VOO,SCF-PP,AM,2007,,5,0,1,0,4
pt_wir_10_10_08.pdf,A-030/CENIPA/2010,33836,numero,0,0,SUBSTANCIAL,950.0,1.0,9.83,20.83,,tabela,PRIVADA,DECOLAGEM,PISTÃO,2,1905,6,1966,CESSNA AIRCRAFT,337A,PERDA DE CONTROLE EM VOO,LOC-I,AM,2008,,2,0,1,0,4
pt_wis_07_11_12.pdf,A-148/CENIPA/2013,49473,numero,0,0,SUBSTANCIAL,,,,,,narrativa,AGRÍCOLA,CRUZEIRO,PISTÃO,1,1800,1,1978,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,FALHA DO MOTOR EM VOO,SCF-PP,GO,2013,,0,0,1,0,3
pt_wjp_02_04_09.pdf,A-043/CENIPA/2012,36657,numero,0,0,SUBSTANCIAL,560.0,45.0,15.0,1.0,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1950,6,1995,PIPER AIRCRAFT,PA-46-350P,PANE SECA,FUEL,SP,2009,,12,1,1,0,10
pt_woo_08_04_10.pdf,A-016/CENIPA/2012,40147,numero,0,0,SUBSTANCIAL,4000.0,300.0,25.0,3.0,,tabela,PRIVADA,POUSO,PISTÃO,2,2155,6,1997,PIPER AIRCRAFT,PA-34-220T,EXCURSÃO DE PISTA,RE,PR,2010,,3,0,1,0,5
pt_wqp_28_04_10.pdf,A-528/CENIPA/2015,40572,numero,0,0,SUBSTANCIAL,216.0,43.0,,,,narrativa,INSTRUÇÃO,DECOLAGEM,PISTÃO,1,757,2,1982,CESSNA AIRCRAFT,152,FALHA DO MOTOR EM VOO,SCF-PP,RS,2010,,0,1,1,0,4
pt_wqv_19_07_13.pdf,A-133/CENIPA/2013,49119,numero,0,0,SUBSTANCIAL,1876.0,450.0,20.25,5.67,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3175,1,1999,AIR TRACTOR,AT-402A,PERDA DE CONTROLE NO SOLO,LOC-G,MT,2013,,1,0,1,0,3
pt_wug_12_12_10.pdf,A-071/CENIPA/2012,43454,numero,0,0,DESTRUÍDA,2018.58,340.0,12.0,0.0,,tabela,PRIVADA,CIRCUITO DE TRÁFEGO,TURBOÉLICE,2,4377,8,0,BEECH AIRCRAFT,C90A,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OTHR,PR,2010,,6,1,1,0,16
pt_wuz_22_04_14_1.pdf,A-081/CENIPA/2014,51005,numero,0,0,SUBSTANCIAL,2000.0,500.0,,,,narrativa,AGRÍCOLA,POUSO,PISTÃO,1,1905,1,1977,CESSNA AIRCRAFT,A188B,PERDA DE CONTROLE NO SOLO,LOC-G,RS,2014,,0,0,1,0,3
pt_xcg_11_08_11.pdf,A-105/CENIPA/2012,44988,numero,0,0,SUBSTANCIAL,15000.0,6000.0,60.0,3.0,,tabela,TÁXI AÉREO,CORRIDA APÓS POUSO,PISTÃO,1,1633,6,1981,CESSNA AIRCRAFT,U206G,POUSO LONGO,RE,RR,2011,,4,0,1,0,4
pt_ycn_14_06_12.pdf,A-036/CENIPA/2013,47024,numero,0,0,SUBSTANCIAL,9700.0,1800.0,11.0,0.33,,tabela,PRIVADA,POUSO,PISTÃO,2,2359,6,1973,PIPER AIRCRAFT,PA-23-250,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2013,,0,0,0,0,0
pt_ymf_01_11_07.pdf,A-002/CENIPA/2014,50771,numero,0,0,SUBSTANCIAL,300.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1800,1,2010,EMBRAER,EMB-202A,PERDA DE CONTROLE NO SOLO,LOC-G,MG,2014,,0,0,1,0,2
pt_ymj_08_04_11.pdf,A-024/CENIPA/2013,46914,numero,0,0,SUBSTANCIAL,1692.83,851.83,27.08,0.25,,tabela,PRIVADA,POUSO,***,1,1424,0,0,ROCKWELL,114,PERDA DE CONTROLE NO SOLO,LOC-G,AM,2013,,0,0,0,0,0
pt_ysy_01_05_12.pdf,A-172/CENIPA/2013,49795,numero,0,0,LEVE,1110.0,900.0,48.0,5.0,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1315,4,1989,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,FALHA DO MOTOR EM VOO,SCF-PP,MA,2013,,0,0,1,0,1
